"CHART","VAR","SEXF","AGEGRP","L","M","S","P3","P5","P10","P25","P50","P75","P90","P95","P97"
"CDC","WTKG",1,"[185,186)",-1.494789826,52.9807949,0.173596636,40.61059851,41.76824065,43.72263271,47.56176451,52.9807949,60.25849917,69.43538282,76.88142138,82.91657062
"CDC","WTKG",1,"[186,187)",-1.518155513,53.13326946,0.172760982,40.79985847,41.95327736,43.90078396,47.72763073,53.13326946,60.40303292,69.59151495,77.06875157,83.1457778
"CDC","WTKG",1,"[187,188)",-1.541286949,53.28056425,0.17194064,40.98402528,42.1332375,44.07387796,47.8884368,53.28056425,60.54198938,69.74124122,77.24889863,83.36727297
"CDC","WTKG",1,"[188,189)",-1.564122852,53.42284417,0.171137232,41.16305606,42.30809914,44.24192774,48.04426208,53.42284417,60.67562433,69.8848705,77.42214413,83.581259
"CDC","WTKG",1,"[189,190)",-1.586600712,53.5602837,0.170352363,41.33691866,42.4778509,44.40495652,48.19519564,53.5602837,60.80420388,70.0227235,77.58878071,83.78794544
"CDC","WTKG",1,"[190,191)",-1.608657054,53.69306637,0.169587605,41.50559186,42.642492,44.5629977,48.34133606,53.69306637,60.92800363,70.15513163,77.74911109,83.98754779
"CDC","WTKG",1,"[191,192)",-1.630227728,53.82138422,0.168844497,41.66906547,42.80203238,44.71609485,48.4827912,53.82138422,61.04730771,70.28243588,77.90344707,84.18028693
"CDC","WTKG",1,"[192,193)",-1.651248208,53.94543725,0.168124538,41.82734048,42.95649273,44.86430165,48.6196779,53.94543725,61.16240788,70.40498554,78.05210841,84.36638832
"CDC","WTKG",1,"[193,194)",-1.67165392,54.06543278,0.167429179,41.98042905,43.10590449,45.00768175,48.7521217,54.06543278,61.27360245,70.52313696,78.19542171,84.54608137
"CDC","WTKG",1,"[194,195)",-1.691380583,54.18158486,0.166759816,42.12835452,43.25030973,45.14630867,48.88025651,54.18158486,61.38119533,70.63725215,78.33371911,84.71959869
"CDC","WTKG",1,"[195,196)",-1.710364557,54.29411356,0.166117788,42.27115134,43.38976112,45.28026556,49.0042242,54.29411356,61.48549489,70.74769732,78.46733702,84.88717537
"CDC","WTKG",1,"[196,197)",-1.728543207,54.40324431,0.165504365,42.40886495,43.52432169,45.40964499,49.12417422,54.40324431,61.58681291,70.85484146,78.59661472,85.04904822
"CDC","WTKG",1,"[197,198)",-1.745855274,54.50920717,0.164920747,42.54155162,43.65406467,45.5345486,49.24026312,54.50920717,61.68546339,70.95905471,78.72189292,85.205455
"CDC","WTKG",1,"[198,199)",-1.762241248,54.61223603,0.164368054,42.66927817,43.77907316,45.65508683,49.35265405,54.61223603,61.7817614,71.06070688,78.84351231,85.35663368
"CDC","WTKG",1,"[199,200)",-1.777643747,54.71256787,0.16384732,42.79212167,43.89943983,45.77137845,49.46151622,54.71256787,61.87602186,71.16016568,78.96181194,85.50282159
"CDC","WTKG",1,"[200,201)",-1.792007891,54.81044184,0.163359491,42.91016914,44.01526649,45.88355015,49.5670243,54.81044184,61.96855832,71.25779513,79.07712765,85.64425466
"CDC","WTKG",1,"[201,202)",-1.805281675,54.90609842,0.162905415,43.02351704,44.12666366,45.99173597,49.66935776,54.90609842,62.05968162,71.35395381,79.18979044,85.78116658
"CDC","WTKG",1,"[202,203)",-1.817416335,54.99977846,0.162485839,43.13227083,44.23375003,46.09607679,49.76870017,54.99977846,62.14969862,71.44899305,79.30012477,85.91378798
"CDC","WTKG",1,"[203,204)",-1.828366707,55.09172217,0.162101402,43.23654442,44.33665192,46.19671962,49.86523842,55.09172217,62.23891075,71.54325519,79.40844685,86.04234557
"CDC","WTKG",1,"[204,205)",-1.838091576,55.18216811,0.161752634,43.33645956,44.43550259,46.29381699,49.95916191,55.18216811,62.32761268,71.63707172,79.51506292,86.16706131
"CDC","WTKG",1,"[205,206)",-1.846554015,55.271352,0.161439944,43.43214518,44.53044156,46.38752609,50.05066163,55.271352,62.41609075,71.73076142,79.62026752,86.28815157
"CDC","WTKG",1,"[206,207)",-1.853721704,55.35950558,0.161163623,43.52373663,44.62161386,46.47800802,50.13992923,55.35950558,62.50462147,71.82462845,79.72434173,86.40582627
"CDC","WTKG",1,"[207,208)",-1.859567242,55.44685531,0.160923833,43.61137495,44.70916923,46.56542689,50.22715595,55.44685531,62.59346994,71.91896047,79.82755144,86.52028803
"CDC","WTKG",1,"[208,209)",-1.864068443,55.53362107,0.160720609,43.69520604,44.79326117,46.64994883,50.31253151,55.53362107,62.68288814,72.01402668,79.9301456,86.63173131
"CDC","WTKG",1,"[209,210)",-1.86720861,55.62001464,0.16055385,43.77537971,44.8740461,46.73174101,50.39624297,55.62001464,62.77311319,72.11007585,80.03235456,86.74034162
"CDC","WTKG",1,"[210,211)",-1.8689768,55.70623826,0.160423319,43.85204883,44.95168231,46.81097052,50.47847336,55.70623826,62.86436555,72.20733438,80.13438837,86.84629466
"CDC","WTKG",1,"[211,212)",-1.869371157,55.79247939,0.160328578,43.9253721,45.02633189,46.88780489,50.55939966,55.79247939,62.95684135,72.3059993,80.23643485,86.9497625
"CDC","WTKG",1,"[212,213)",-1.868386498,55.87892356,0.160269232,43.99549743,45.09814744,46.96240411,50.6391944,55.87892356,63.05073398,72.40625667,80.33865934,87.05088422
"CDC","WTKG",1,"[213,214)",-1.866033924,55.96573022,0.160244549,44.06258481,45.16728964,47.03492965,50.71801935,55.96573022,63.14619584,72.50824833,80.44120111,87.14980899
"CDC","WTKG",1,"[214,215)",-1.862327775,56.05304601,0.160253714,44.12678882,45.23391322,47.10553608,50.79602716,56.05304601,63.24336091,72.61209121,80.54417335,87.24666536
"CDC","WTKG",1,"[215,216)",-1.857289195,56.14099882,0.160295765,44.18826162,45.29816896,47.17437139,50.87335876,56.14099882,63.34233618,72.71786996,80.64766146,87.34156823
"CDC","WTKG",1,"[216,217)",-1.850946286,56.22969564,0.16036959,44.24715174,45.36020233,47.24157543,50.95014153,56.22969564,63.44319934,72.82563495,80.75172168,87.43461808
"CDC","WTKG",1,"[217,218)",-1.84333425,56.3192203,0.16047393,44.30360275,45.42015206,47.30727836,51.02648735,56.3192203,63.54599643,72.93540037,80.85638,87.52590032
"CDC","WTKG",1,"[218,219)",-1.834495505,56.40963105,0.160607377,44.35775192,45.47814866,47.37159889,51.10249055,56.40963105,63.65073939,73.04714239,80.96163098,87.61548453
"CDC","WTKG",1,"[219,220)",-1.824479785,56.50095811,0.16076838,44.40972877,45.53431283,47.43464251,51.17822572,56.50095811,63.75740358,73.16079731,81.06743678,87.70342388
"CDC","WTKG",1,"[220,221)",-1.813344222,56.59320107,0.160955249,44.45965358,45.58875384,47.49649958,51.25374544,56.59320107,63.86592525,73.27625982,81.17372627,87.78975439
"CDC","WTKG",1,"[221,222)",-1.801153404,56.68632619,0.161166157,44.50763581,45.64156773,47.55724333,51.32907793,56.68632619,63.97619897,73.39338138,81.28039424,87.87449436
"CDC","WTKG",1,"[222,223)",-1.787979408,56.78026364,0.161399151,44.5537724,45.69283549,47.61692775,51.40422448,56.78026364,64.08807505,73.51196857,81.38730069,87.95764367
"CDC","WTKG",1,"[223,224)",-1.773901816,56.87490465,0.161652158,44.598146,45.74262109,47.6755854,51.47915686,56.87490465,64.20135697,73.63178167,81.49427023,88.03918325
"CDC","WTKG",1,"[224,225)",-1.759007704,56.97009856,0.161922998,44.64082307,45.79096943,47.733225,51.55381463,56.97009856,64.31579883,73.75253327,81.60109165,88.11907438
"CDC","WTKG",1,"[225,226)",-1.743391606,57.06564989,0.162209399,44.68185184,45.83790409,47.78982906,51.62810228,57.06564989,64.43110284,73.87388701,81.70751748,88.19725823
"CDC","WTKG",1,"[226,227)",-1.72715546,57.16131528,0.162509006,44.72126019,45.88342504,47.84535121,51.70188628,57.16131528,64.54691678,73.99545642,81.8132637,88.27365525
"CDC","WTKG",1,"[227,228)",-1.710410733,57.25679821,0.162819353,44.75905693,45.92750914,47.89971542,51.7749921,57.25679821,64.66282755,74.11679995,81.91800816,88.34816753
"CDC","WTKG",1,"[228,229)",-1.693267093,57.35175792,0.163138124,44.79521204,45.97009344,47.9528045,51.84720202,57.35175792,64.77837954,74.23743894,82.02139464,88.42066003
"CDC","WTKG",1,"[229,230)",-1.67585442,57.44578172,0.163462715,44.82968627,46.01109826,48.00447244,51.91824859,57.44578172,64.89303137,74.35682105,82.12302792,88.49100174
"CDC","WTKG",1,"[230,231)",-1.658302847,57.53840429,0.163790683,44.86239882,46.05040055,48.05452712,51.98781418,57.53840429,65.00619161,74.47435424,82.22248225,88.55903385
"CDC","WTKG",1,"[231,232)",-1.640747464,57.62910094,0.164119574,44.89323794,46.08784264,48.10273611,52.05553129,57.62910094,65.11720439,74.58938617,82.3192791,88.62454872
"CDC","WTKG",1,"[232,233)",-1.623332891,57.7172758,0.164446997,44.92205384,46.12322421,48.14881709,52.12097097,57.7172758,65.22534243,74.70121281,82.41291688,88.68734305
"CDC","WTKG",1,"[233,234)",-1.606209374,57.80226553,0.164770638,44.94865678,46.15630107,48.1924379,52.1836449,57.80226553,65.32980994,74.80907365,82.50285304,88.74718402
"CDC","WTKG",1,"[234,235)",-1.589533346,57.88333502,0.165088289,44.97281279,46.18678082,48.23321202,52.24300075,57.88333502,65.42973979,74.91215216,82.58850833,88.80381758
"CDC","WTKG",1,"[235,236)",-1.573467222,57.95967458,0.165397881,44.99423978,46.21431895,48.27069475,52.2984187,57.95967458,65.52419173,75.00957518,82.66926695,88.85696942
"CDC","WTKG",1,"[236,237)",-1.558179166,58.0303973,0.165697507,45.01260329,46.23851477,48.3043794,52.34920805,58.0303973,65.61215061,75.10041216,82.74447678,88.90634626
"CDC","WTKG",1,"[237,238)",-1.543846192,58.09453209,0.165985386,45.02751676,46.2589107,48.33369518,52.39460282,58.09453209,65.69251821,75.18366937,82.81344962,88.95164479
"CDC","WTKG",1,"[238,239)",-1.530642461,58.15103575,0.166260109,45.03852094,46.27497563,48.35799667,52.4337619,58.15103575,65.76413346,75.25830602,82.87546122,88.99252982
"CDC","WTKG",1,"[239,240)",-1.518754013,58.1987714,0.16652037,45.04509979,46.28611635,48.37656825,52.46576117,58.1987714,65.8257417,75.32321054,82.92975179,89.02866893
"CDC","HTCM",0,"[0,0]",1.267004226,49.98888408,0.053112191,44.9250978,45.5684091,46.55429302,48.18937381,49.98888408,51.77125749,53.36153475,54.30721197,54.91900445
"CDC","HTCM",0,"(0,1)",0.511237696,52.6959753,0.048692684,47.97812373,48.55809206,49.45780383,50.97918889,52.6959753,54.44054313,56.03444099,56.99907737,57.62984323
"CDC","HTCM",0,"[1,2)",-0.45224446,56.62842855,0.04411683,52.19859469,52.72610659,53.55364657,54.97910441,56.62842855,58.35059408,59.96640329,60.96465379,61.62591488
"CDC","HTCM",0,"[2,3)",-0.990594599,59.60895343,0.041795583,55.2632178,55.7734505,56.57772145,57.97439882,59.60895343,61.33788093,62.981581,64.00788549,64.69240909
"CDC","HTCM",0,"[3,4)",-1.285837689,62.07700027,0.040454126,57.73049293,58.23744339,59.03830227,60.43433439,62.07700027,63.82542604,65.49858004,66.5488903,67.25189597
"CDC","HTCM",0,"[4,5)",-1.43031238,64.2168641,0.039633879,59.82568616,60.33646905,61.14409605,62.55408849,64.2168641,65.99130663,67.69404787,68.76537757,69.48353966
"CDC","HTCM",0,"[5,6)",-1.47657547,66.1253149,0.039123813,61.66383709,62.18260807,63.00295962,64.43546338,66.1253149,67.92934759,69.6612233,70.75128299,71.48218225
"CDC","HTCM",0,"[6,7)",-1.456837849,67.8601799,0.038811994,63.31224239,63.84166131,64.6785365,66.13895735,67.8601799,69.6957947,71.45609163,72.56306798,73.30488349
"CDC","HTCM",0,"[7,8)",-1.391898768,69.45908458,0.038633209,64.8139542,65.35583849,66.21181225,67.70375,69.45908458,71.32735362,73.11524683,74.23766746,74.98899282
"CDC","HTCM",0,"[8,9)",-1.29571459,70.94803912,0.038546833,66.1983257,66.75397985,67.63087749,69.15681718,70.94803912,72.84947001,74.66409757,75.80074408,76.56047112
"CDC","HTCM",0,"[9,10)",-1.177919048,72.34586111,0.038526262,67.48634824,68.05674555,68.95590629,70.51760636,72.34586111,74.2806019,76.1211038,77.2709525,78.03819367
"CDC","HTCM",0,"[10,11)",-1.045326049,73.6666541,0.038553387,68.69360304,69.27949219,70.20192461,71.80064815,73.6666541,75.63461845,77.50015825,78.66233936,79.43637498
"CDC","HTCM",0,"[11,12)",-0.902800887,74.92129717,0.038615501,69.83200143,70.43397431,71.38045547,73.01711846,74.92129717,76.92224328,78.81201697,79.98578218,80.76602067
"CDC","HTCM",0,"[12,13)",-0.753908107,76.11837536,0.038703461,70.91087824,71.52941204,72.50054958,74.17581483,76.11837536,78.15195849,80.06520155,81.24990316,82.03585474
"CDC","HTCM",0,"[13,14)",-0.601263523,77.26479911,0.038810557,71.93769721,72.57318381,73.56945922,75.28380189,77.26479911,79.33060669,81.26659566,82.46166865,83.25292428
"CDC","HTCM",0,"[14,15)",-0.446805039,78.36622309,0.038931784,72.91853025,73.57129631,74.59309471,76.34684777,78.36622309,80.46379892,82.42185154,83.62680003,84.4230157
"CDC","HTCM",0,"[15,16)",-0.291974772,79.4273405,0.039063356,73.8583906,74.5287119,75.57634333,77.36973004,79.4273405,81.55620169,83.53567593,84.75006241,85.55094704
"CDC","HTCM",0,"[16,17)",-0.13784767,80.45209492,0.039202382,74.76147075,75.44958259,76.52329754,78.35645533,80.45209492,82.61174387,84.61203638,85.83547302,86.64077902
"CDC","HTCM",0,"[17,18)",0.014776155,81.44383603,0.039346629,75.63131645,76.3374214,77.43742235,79.31042062,81.44383603,83.633769,85.65431315,86.88645473,87.69597052
"CDC","HTCM",0,"[18,19)",0.165304169,82.40543643,0.039494365,76.47095628,77.19523002,78.32168023,80.23453383,82.40543643,84.62514968,86.66541349,87.90595157,88.71949558
"CDC","HTCM",0,"[19,20)",0.313301809,83.33938063,0.039644238,77.28300001,78.02559584,79.1786261,81.13130578,83.33938063,85.58837479,87.64785881,88.89651687,89.71393273
"CDC","HTCM",0,"[20,21)",0.458455471,84.24783394,0.039795189,78.06971429,78.83076661,80.01048051,82.00292107,84.24783394,86.5256172,88.60385242,89.86038176,90.68153436
"CDC","HTCM",0,"[21,22)",0.600544631,85.13269658,0.039946388,78.83308172,79.61270882,80.81918694,82.85129371,85.13269658,87.43878685,89.53533266,90.79950901,91.62428129
"CDC","HTCM",0,"[22,23)",0.739438953,85.9956488,0.040097181,79.57484556,80.37315285,81.6064575,83.67811296,85.9956488,88.32957471,90.44401549,91.71563468,92.54392389
"CDC","HTCM",0,"[23,24)",0.875000447,86.8381751,0.04024706,80.29655659,81.11363482,82.37380806,84.48487091,86.8381751,89.19947894,91.33142741,92.6103075,93.44202663
"CDC","HTCM",0,"[24,25)",1.00720807,86.86160934,0.040395626,80.26037074,81.08868489,82.36400989,84.49470553,86.86160934,89.22804829,91.35753004,92.63176749,93.45923029
"CDC","HTCM",0,"[25,26)",0.837251351,87.65247282,0.040577525,81.0052937,81.83445202,83.11387064,85.25887745,87.65247282,90.05675457,92.22966054,93.53406648,94.38278047
"CDC","HTCM",0,"[26,27)",0.681492975,88.42326434,0.040723122,81.7341574,82.56406112,83.84716151,86.0051731,88.42326434,90.8626041,93.07608163,94.40884914,95.27761711
"CDC","HTCM",0,"[27,28)",0.538779654,89.17549228,0.040833194,82.44845648,83.27898582,84.56534433,86.73506945,89.17549228,91.64711353,93.89827114,95.25754106,96.14511823
"CDC","HTCM",0,"[28,29)",0.407697153,89.91040853,0.040909059,83.14944982,83.98045262,85.26961974,87.44977223,89.91040853,92.41159029,94.69757027,96.08148848,96.98662531
"CDC","HTCM",0,"[29,30)",0.286762453,90.62907762,0.040952433,83.83819399,84.66948449,85.96098331,88.15028421,90.62907762,93.15718995,95.47522083,96.88197981,97.8034532
"CDC","HTCM",0,"[30,31)",0.174489485,91.33242379,0.04096533,84.51558277,85.3469433,86.64027154,88.83745411,91.33242379,93.88495599,96.23239427,97.66026663,98.59690538
"CDC","HTCM",0,"[31,32)",0.069444521,92.02127167,0.040949976,85.18238019,86.01356554,87.30820085,89.5120186,92.02127167,94.59585394,96.97021533,98.4175791,99.36828331
"CDC","HTCM",0,"[32,33)",-0.029720564,92.69637946,0.040908737,85.83925011,86.66999332,87.96540055,90.17463683,92.69637946,95.29079906,97.68978097,99.15513792,100.1188932
"CDC","HTCM",0,"[33,34)",-0.124251789,93.35846546,0.040844062,86.48678276,87.31680155,88.61244073,90.82591867,93.35846546,95.97067824,98.39217521,99.87416352,100.8500508
"CDC","HTCM",0,"[34,35)",-0.215288396,94.00822923,0.040758431,87.12551862,87.95452162,89.24985581,91.46644774,94.00822923,96.63636727,99.0784807,100.5758831,101.5630853
"CDC","HTCM",0,"[35,36)",-0.30385434,94.64636981,0.040654312,87.75596799,88.58366128,89.87816458,92.09680119,94.64636981,97.28874542,99.74978771,101.2615351,102.2593402
"CDC","HTCM",0,"[36,37)",-0.390918369,95.27359106,0.04053412,88.37863651,89.20472611,90.49788649,92.71755946,95.27359106,97.92869928,100.4071992,101.9323762,102.940182
"CDC","HTCM",0,"[37,38)",-0.254801167,95.91474929,0.040572876,88.93297086,89.77301106,91.08607735,93.33440049,95.91474929,98.58524582,101.0690065,102.5930445,103.5982668
"CDC","HTCM",0,"[38,39)",-0.125654535,96.54734328,0.04061691,89.47916294,90.33305814,91.66588835,93.94268367,96.54734328,99.23357783,101.7233762,103.2470198,104.2502776
"CDC","HTCM",0,"[39,40)",-0.00316735,97.17191309,0.040666414,90.01765704,90.88532031,92.23778882,94.54291151,97.17191309,99.87425862,102.3708617,103.8948257,104.8967054
"CDC","HTCM",0,"[40,41)",0.11291221,97.78897727,0.040721467,90.54890623,91.43025486,92.80224597,95.1355744,97.78897727,100.5078239,103.011988,104.5369608,105.5380208
"CDC","HTCM",0,"[41,42)",0.222754969,98.3990283,0.040782045,91.07337426,91.96832362,93.35972283,95.72114636,98.3990283,101.1347788,103.6472524,105.1739016,106.1746779
"CDC","HTCM",0,"[42,43)",0.326530126,99.00254338,0.040848042,91.59152368,92.4999858,93.91067749,96.30009195,99.00254338,101.7556073,104.2771267,105.8060983,106.8071048
"CDC","HTCM",0,"[43,44)",0.42436156,99.599977,0.040919281,92.10382052,93.02569976,94.45556109,96.87286014,99.599977,102.370767,104.9020571,106.4339786,107.4357106
"CDC","HTCM",0,"[44,45)",0.516353108,100.191764,0.040995524,92.6107295,93.54591978,94.99481672,97.43988586,100.191764,102.9806917,105.5224653,107.0579468,108.0608826
"CDC","HTCM",0,"[45,46)",0.602595306,100.7783198,0.041076485,93.11271174,94.06109422,95.52887815,98.00158958,100.7783198,103.5857927,106.1387493,107.6783842,108.6829866
"CDC","HTCM",0,"[46,47)",0.683170764,101.3600411,0.041161838,93.61022262,94.57166376,96.05816868,98.55837705,101.3600411,104.186459,106.7512837,108.2956497,109.3023669
"CDC","HTCM",0,"[47,48)",0.758158406,101.9373058,0.041251224,94.10370972,95.07805975,96.58310008,99.11063889,101.9373058,104.7830584,107.3604207,108.9100797,109.9193463
"CDC","HTCM",0,"[48,49)",0.827636736,102.5104735,0.041344257,94.59361093,95.58070273,97.1040715,99.65875031,102.5104735,105.3759377,107.9664906,109.5219891,110.5342263
"CDC","HTCM",0,"[49,50)",0.891686306,103.0798852,0.041440534,95.08035263,96.08000091,97.62146857,100.2030707,103.0798852,105.9654232,108.569802,110.1316713,111.1472879
"CDC","HTCM",0,"[50,51)",0.95039153,103.645864,0.041539635,95.56434805,96.57634888,98.13566246,100.7439435,103.645864,106.5518212,109.1706428,110.7393989,111.7587911
"CDC","HTCM",0,"[51,52)",1.003830006,104.208713,0.041641136,96.04599748,97.07012724,98.64700876,101.281694,104.208713,107.1354171,109.76928,111.3454248,112.3689778
"CDC","HTCM",0,"[52,53)",1.05213569,104.7687256,0.041744602,96.52567713,97.56169654,99.15584797,101.8166373,104.7687256,107.7164829,110.3659614,111.9499779,112.9780622
"CDC","HTCM",0,"[53,54)",1.0953669,105.3261638,0.041849607,97.00375833,98.05140652,99.66250203,102.3490611,105.3261638,108.2952617,110.9609139,112.5532737,113.5862516
"CDC","HTCM",0,"[54,55)",1.133652119,105.8812823,0.041955723,97.48058355,98.53958366,100.1672766,102.8792439,105.8812823,108.8719858,111.5543461,113.1555037,114.1937245
"CDC","HTCM",0,"[55,56)",1.167104213,106.4343146,0.042062532,97.95647862,99.026537,100.6704587,103.4074438,106.4343146,109.4468665,112.1464475,113.7568423,114.800644
"CDC","HTCM",0,"[56,57)",1.195845353,106.9854769,0.042169628,98.43174768,99.51255522,101.1723164,103.9339016,106.9854769,110.0200973,112.7373894,114.3574452,115.4071549
"CDC","HTCM",0,"[57,58)",1.220004233,107.534968,0.042276619,98.90667254,99.99790605,101.6730987,104.4588401,107.534968,110.5918541,113.327325,114.9574502,116.0133837
"CDC","HTCM",0,"[58,59)",1.239715856,108.0829695,0.042383129,99.3815118,100.4828356,102.1730346,104.9824642,108.0829695,111.1622955,113.9163901,115.5569776,116.6194398
